instanceSelection,lshMEthod,sizeBucket,ands,ors,imbalance,neigh,subBuckets,distance,isMethod,trees,depth,type,k,tp,tn,fp,fn,sensibility,specificity,precision,accuracy,F1,Gmean,wtdAcc,AreaROC,timeLSH,timeIS,buckets,buckMax,buckMin,buckAvg,reduction
IS,hyperplanes,0.1,6,1,true,4,1000,6,drop3,10,10,Train,1,2623.0,598822.0,2623.0,1147.0,69.57559681697613,99.56388364688375,50.0,99.37708087208678,58.18544809228039,83.22990223560224,78.57208286594842,0.9842457451003325,3.4482259194166667,1736.7020263454833,64.0,2355629.0,1426.0,81178.96875,0.11599987219596208
IS,hyperplanes,0.1,6,1,true,4,1000,6,drop3,10,10,Test,1,588.0,1290521.0,588.0,357.0,62.22222222222222,99.95445775685864,50.0,99.92686064204747,55.44554455445544,78.86309962618121,73.54189288261315,0.5437226798018542,3.4482259194166667,1736.7020263454833,64.0,2355629.0,1426.0,81178.96875,0.11599987219596208
IS,hyperplanes,0.1,6,1,true,4,1000,6,drop3,10,20,Train,1,3547.0,679078.0,3547.0,223.0,94.08488063660478,99.48038820728804,50.0,99.45075357483665,65.2982326951399,96.74502803847751,95.70353290780976,0.9989915038046968,3.2313562476,1753.77770300285,64.0,2348200.0,1167.0,81178.96875,0.1314329796780031
IS,hyperplanes,0.1,6,1,true,4,1000,6,drop3,10,20,Test,1,664.0,1290270.0,664.0,281.0,70.26455026455027,99.94856437277197,50.0,99.92685073447281,58.42498900131984,83.8023921212293,79.16975449701678,0.547117305314361,3.2313562476,1753.77770300285,64.0,2348200.0,1167.0,81178.96875,0.1314329796780031
IS,hyperplanes,0.1,2,1,true,4,1000,6,drop3,10,10,Train,2,2650.0,594948.0,2650.0,1110.0,70.47872340425532,99.5565580875438,50.0,99.37474848592686,58.498896247240616,83.76526201553767,79.20207380924187,0.9851290439670661,3.5674770427833336,470.7683108624,4.0,2578417.0,221053.0,1298466.5,0.11528676327036547
IS,hyperplanes,0.1,2,1,true,4,1000,6,drop3,10,10,Test,2,632.0,1292270.0,632.0,323.0,66.17801047120419,99.95111771812559,50.0,99.92618967938498,56.96259576385759,81.32998287814081,76.30994264528061,0.5479285853265058,3.5674770427833336,470.7683108624,4.0,2578417.0,221053.0,1298466.5,0.11528676327036547
IS,hyperplanes,0.1,2,1,true,4,1000,6,drop3,10,20,Train,2,3541.0,614880.0,3541.0,219.0,94.17553191489361,99.42741271722662,50.0,99.3956742491333,65.32005165098691,96.76584872550065,95.75109615559352,0.9989761947058435,3.1838559133833333,464.23227101665,4.0,2595083.0,228426.0,1298466.5,0.11911088965329487
IS,hyperplanes,0.1,2,1,true,4,1000,6,drop3,10,20,Test,2,705.0,1289444.0,705.0,250.0,73.82198952879581,99.9453551489014,50.0,99.92603229484224,59.61945031712474,85.89624532687083,81.65899921482749,0.5371062440112555,3.1838559133833333,464.23227101665,4.0,2595083.0,228426.0,1298466.5,0.11911088965329487
IS,hyperplanes,0.1,2,1,true,4,1000,6,drop3,10,30,Train,2,3597.0,669700.0,3597.0,163.0,95.66489361702128,99.4657632515814,50.0,99.44465532444092,65.67463940113201,97.54681778509413,96.80515450738932,0.9997393672385718,3.3868968172166665,461.1933519555,4.0,2537046.0,244846.0,1298466.5,0.12966468522676558
IS,hyperplanes,0.1,2,1,true,4,1000,6,drop3,10,30,Test,2,680.0,1291137.0,680.0,275.0,71.20418848167539,99.94736096521412,50.0,99.92612773172687,58.747300215982726,84.3603623060804,79.82714022673701,0.5437249055049146,3.3868968172166665,461.1933519555,4.0,2537046.0,244846.0,1298466.5,0.12966468522676558
